"","denominator_value","numerator_value","drug_concept_id","drug_name","conc_1_exct","conc_2_exct","conc_3_exct","conc_4_exct","conc_5_exct","conc_6_exct","conc_7_exct","conc_8_exct","conc_9_exct"
"3737",NA,0.0083,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3738",NA,0.05,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3739",NA,1.3,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3740",NA,1.5,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3741",NA,33,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3742",NA,0.86,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3743",NA,2.5,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3744",NA,0.33,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3745",NA,0.05,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3746",NA,0.0083,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3747",NA,1.6,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3748",NA,3.3,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3749",NA,133,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3750",NA,16.6,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3751",NA,1670,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3752",NA,1,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3753",NA,833,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3754",NA,0.04,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3755",NA,13.3,44055289,"Ascorbic Acid 0.04 MG/MG / Beta Carotene 833 UNT/MG / Biotin 0.05 MG/MG / CHROMIUM, CHELATED 0.0083 MG/MG / Copper Gluconate 0.33 MG/MG / ferrous gluconate 1.5 MG/MG / Folic Acid 0.13 MG/MG / magnesium carbonate 16.6 MG/MG / ... [Isotonix Multitech]",0.04,0.05,0.0083,0.33,1.5,0.13,16.6,NA,NA
"3756",NA,197,44055326,"benzoin resin 197 ML/ML / rosin 16800 MG/ML [Tuffner]",197,NA,NA,NA,NA,NA,NA,NA,NA
"3757",NA,16800,44055326,"benzoin resin 197 ML/ML / rosin 16800 MG/ML [Tuffner]",197,NA,NA,NA,NA,NA,NA,NA,NA
"3758",NA,0.005,44055352,"belladonna extract, USP 22.2 MG/MG / Camphor 0.0142 MG/MG / CAPSICUM OLEORESIN 10.4 MG/MG / Croton Oil 1.94 MG/MG / Eucalyptus oil 0.008 MG/MG / Menthol 0.021 MG/MG / methyl salicylate 0.135 MG/MG / mustard oil 1.87 MG/MG / ... [Rheumalan]",22.2,0.0142,10.4,1.94,0.008,0.021,0.135,1.87,NA
"3759",NA,0.008,44055352,"belladonna extract, USP 22.2 MG/MG / Camphor 0.0142 MG/MG / CAPSICUM OLEORESIN 10.4 MG/MG / Croton Oil 1.94 MG/MG / Eucalyptus oil 0.008 MG/MG / Menthol 0.021 MG/MG / methyl salicylate 0.135 MG/MG / mustard oil 1.87 MG/MG / ... [Rheumalan]",22.2,0.0142,10.4,1.94,0.008,0.021,0.135,1.87,NA
"3760",NA,0.135,44055352,"belladonna extract, USP 22.2 MG/MG / Camphor 0.0142 MG/MG / CAPSICUM OLEORESIN 10.4 MG/MG / Croton Oil 1.94 MG/MG / Eucalyptus oil 0.008 MG/MG / Menthol 0.021 MG/MG / methyl salicylate 0.135 MG/MG / mustard oil 1.87 MG/MG / ... [Rheumalan]",22.2,0.0142,10.4,1.94,0.008,0.021,0.135,1.87,NA
"3761",NA,0.0142,44055352,"belladonna extract, USP 22.2 MG/MG / Camphor 0.0142 MG/MG / CAPSICUM OLEORESIN 10.4 MG/MG / Croton Oil 1.94 MG/MG / Eucalyptus oil 0.008 MG/MG / Menthol 0.021 MG/MG / methyl salicylate 0.135 MG/MG / mustard oil 1.87 MG/MG / ... [Rheumalan]",22.2,0.0142,10.4,1.94,0.008,0.021,0.135,1.87,NA
"3762",NA,0.021,44055352,"belladonna extract, USP 22.2 MG/MG / Camphor 0.0142 MG/MG / CAPSICUM OLEORESIN 10.4 MG/MG / Croton Oil 1.94 MG/MG / Eucalyptus oil 0.008 MG/MG / Menthol 0.021 MG/MG / methyl salicylate 0.135 MG/MG / mustard oil 1.87 MG/MG / ... [Rheumalan]",22.2,0.0142,10.4,1.94,0.008,0.021,0.135,1.87,NA
"3763",NA,10.4,44055352,"belladonna extract, USP 22.2 MG/MG / Camphor 0.0142 MG/MG / CAPSICUM OLEORESIN 10.4 MG/MG / Croton Oil 1.94 MG/MG / Eucalyptus oil 0.008 MG/MG / Menthol 0.021 MG/MG / methyl salicylate 0.135 MG/MG / mustard oil 1.87 MG/MG / ... [Rheumalan]",22.2,0.0142,10.4,1.94,0.008,0.021,0.135,1.87,NA
"3764",NA,1.87,44055352,"belladonna extract, USP 22.2 MG/MG / Camphor 0.0142 MG/MG / CAPSICUM OLEORESIN 10.4 MG/MG / Croton Oil 1.94 MG/MG / Eucalyptus oil 0.008 MG/MG / Menthol 0.021 MG/MG / methyl salicylate 0.135 MG/MG / mustard oil 1.87 MG/MG / ... [Rheumalan]",22.2,0.0142,10.4,1.94,0.008,0.021,0.135,1.87,NA
"3765",NA,22.2,44055352,"belladonna extract, USP 22.2 MG/MG / Camphor 0.0142 MG/MG / CAPSICUM OLEORESIN 10.4 MG/MG / Croton Oil 1.94 MG/MG / Eucalyptus oil 0.008 MG/MG / Menthol 0.021 MG/MG / methyl salicylate 0.135 MG/MG / mustard oil 1.87 MG/MG / ... [Rheumalan]",22.2,0.0142,10.4,1.94,0.008,0.021,0.135,1.87,NA
"3766",NA,1.94,44055352,"belladonna extract, USP 22.2 MG/MG / Camphor 0.0142 MG/MG / CAPSICUM OLEORESIN 10.4 MG/MG / Croton Oil 1.94 MG/MG / Eucalyptus oil 0.008 MG/MG / Menthol 0.021 MG/MG / methyl salicylate 0.135 MG/MG / mustard oil 1.87 MG/MG / ... [Rheumalan]",22.2,0.0142,10.4,1.94,0.008,0.021,0.135,1.87,NA
"3767",NA,56.7,44055514,"ALTHAEA OFFICINALIS LEAF EXTRACT 66 MG/MG / Arctostaphylos uva-ursi leaf extract 94.7 MG/MG / Buchu 66 MG/MG / carrot allergenic extract 94.7 MG/MG / Cascara sagrada 56.7 MG/MG / Chimaphila umbellata extract 189 MG/MG / ... [Urinatone Tea Thunas]",66,94.7,66,94.7,56.7,189,NA,NA,NA
"3768",NA,189,44055514,"ALTHAEA OFFICINALIS LEAF EXTRACT 66 MG/MG / Arctostaphylos uva-ursi leaf extract 94.7 MG/MG / Buchu 66 MG/MG / carrot allergenic extract 94.7 MG/MG / Cascara sagrada 56.7 MG/MG / Chimaphila umbellata extract 189 MG/MG / ... [Urinatone Tea Thunas]",66,94.7,66,94.7,56.7,189,NA,NA,NA
"3769",NA,94.7,44055514,"ALTHAEA OFFICINALIS LEAF EXTRACT 66 MG/MG / Arctostaphylos uva-ursi leaf extract 94.7 MG/MG / Buchu 66 MG/MG / carrot allergenic extract 94.7 MG/MG / Cascara sagrada 56.7 MG/MG / Chimaphila umbellata extract 189 MG/MG / ... [Urinatone Tea Thunas]",66,94.7,66,94.7,56.7,189,NA,NA,NA
"3770",NA,66,44055514,"ALTHAEA OFFICINALIS LEAF EXTRACT 66 MG/MG / Arctostaphylos uva-ursi leaf extract 94.7 MG/MG / Buchu 66 MG/MG / carrot allergenic extract 94.7 MG/MG / Cascara sagrada 56.7 MG/MG / Chimaphila umbellata extract 189 MG/MG / ... [Urinatone Tea Thunas]",66,94.7,66,94.7,56.7,189,NA,NA,NA
"3771",NA,66,44055514,"ALTHAEA OFFICINALIS LEAF EXTRACT 66 MG/MG / Arctostaphylos uva-ursi leaf extract 94.7 MG/MG / Buchu 66 MG/MG / carrot allergenic extract 94.7 MG/MG / Cascara sagrada 56.7 MG/MG / Chimaphila umbellata extract 189 MG/MG / ... [Urinatone Tea Thunas]",66,94.7,66,94.7,56.7,189,NA,NA,NA
"3772",NA,94.7,44055514,"ALTHAEA OFFICINALIS LEAF EXTRACT 66 MG/MG / Arctostaphylos uva-ursi leaf extract 94.7 MG/MG / Buchu 66 MG/MG / carrot allergenic extract 94.7 MG/MG / Cascara sagrada 56.7 MG/MG / Chimaphila umbellata extract 189 MG/MG / ... [Urinatone Tea Thunas]",66,94.7,66,94.7,56.7,189,NA,NA,NA
"3773",NA,94.7,44055514,"ALTHAEA OFFICINALIS LEAF EXTRACT 66 MG/MG / Arctostaphylos uva-ursi leaf extract 94.7 MG/MG / Buchu 66 MG/MG / carrot allergenic extract 94.7 MG/MG / Cascara sagrada 56.7 MG/MG / Chimaphila umbellata extract 189 MG/MG / ... [Urinatone Tea Thunas]",66,94.7,66,94.7,56.7,189,NA,NA,NA
"3774",NA,189,44055514,"ALTHAEA OFFICINALIS LEAF EXTRACT 66 MG/MG / Arctostaphylos uva-ursi leaf extract 94.7 MG/MG / Buchu 66 MG/MG / carrot allergenic extract 94.7 MG/MG / Cascara sagrada 56.7 MG/MG / Chimaphila umbellata extract 189 MG/MG / ... [Urinatone Tea Thunas]",66,94.7,66,94.7,56.7,189,NA,NA,NA
"3775",NA,94.7,44055514,"ALTHAEA OFFICINALIS LEAF EXTRACT 66 MG/MG / Arctostaphylos uva-ursi leaf extract 94.7 MG/MG / Buchu 66 MG/MG / carrot allergenic extract 94.7 MG/MG / Cascara sagrada 56.7 MG/MG / Chimaphila umbellata extract 189 MG/MG / ... [Urinatone Tea Thunas]",66,94.7,66,94.7,56.7,189,NA,NA,NA
"3776",NA,40,44055530,"Allantoin 24 MG/MG / Chloramphenicol 40 MG/MG / Hydrocortisone 40 MG/MG / nicoboxil 0.025 MG/MG / Sulfur 0.3 MG/MG [Actinac]",24,40,40,0.025,0.3,NA,NA,NA,NA
"3777",NA,24,44055530,"Allantoin 24 MG/MG / Chloramphenicol 40 MG/MG / Hydrocortisone 40 MG/MG / nicoboxil 0.025 MG/MG / Sulfur 0.3 MG/MG [Actinac]",24,40,40,0.025,0.3,NA,NA,NA,NA
"3778",NA,40,44055530,"Allantoin 24 MG/MG / Chloramphenicol 40 MG/MG / Hydrocortisone 40 MG/MG / nicoboxil 0.025 MG/MG / Sulfur 0.3 MG/MG [Actinac]",24,40,40,0.025,0.3,NA,NA,NA,NA
"3779",NA,0.025,44055530,"Allantoin 24 MG/MG / Chloramphenicol 40 MG/MG / Hydrocortisone 40 MG/MG / nicoboxil 0.025 MG/MG / Sulfur 0.3 MG/MG [Actinac]",24,40,40,0.025,0.3,NA,NA,NA,NA
"3780",NA,0.3,44055530,"Allantoin 24 MG/MG / Chloramphenicol 40 MG/MG / Hydrocortisone 40 MG/MG / nicoboxil 0.025 MG/MG / Sulfur 0.3 MG/MG [Actinac]",24,40,40,0.025,0.3,NA,NA,NA,NA
"3781",NA,350,44058158,"Sodium Bicarbonate 350 MG/MG / tartaric acid 350 MG/MG Oral Powder",350,350,NA,NA,NA,NA,NA,NA,NA
"3782",NA,350,44058158,"Sodium Bicarbonate 350 MG/MG / tartaric acid 350 MG/MG Oral Powder",350,350,NA,NA,NA,NA,NA,NA,NA
"3783",NA,0.44,44058159,"Sodium Bicarbonate 0.44 MG/MG / tartaric acid 420 MG/MG Oral Powder",0.44,420,NA,NA,NA,NA,NA,NA,NA
"3784",NA,420,44058159,"Sodium Bicarbonate 0.44 MG/MG / tartaric acid 420 MG/MG Oral Powder",0.44,420,NA,NA,NA,NA,NA,NA,NA
"3785",NA,265,44058284,"potassium citrate 265 MG/MG Oral Powder",265,NA,NA,NA,NA,NA,NA,NA,NA
"3786",NA,0.0212,44058295,"POLYETHYLENE GLYCOL 3350 862 MG/MG / Potassium Chloride 0.0108 MG/MG / Sodium Bicarbonate 0.0243 MG/MG / Sodium Chloride 0.0212 MG/MG / sodium sulfate 0.0824 MG/MG Oral Powder",862,0.0108,0.0243,0.0212,0.0824,NA,NA,NA,NA
"3787",NA,0.0243,44058295,"POLYETHYLENE GLYCOL 3350 862 MG/MG / Potassium Chloride 0.0108 MG/MG / Sodium Bicarbonate 0.0243 MG/MG / Sodium Chloride 0.0212 MG/MG / sodium sulfate 0.0824 MG/MG Oral Powder",862,0.0108,0.0243,0.0212,0.0824,NA,NA,NA,NA
"3788",NA,0.0824,44058295,"POLYETHYLENE GLYCOL 3350 862 MG/MG / Potassium Chloride 0.0108 MG/MG / Sodium Bicarbonate 0.0243 MG/MG / Sodium Chloride 0.0212 MG/MG / sodium sulfate 0.0824 MG/MG Oral Powder",862,0.0108,0.0243,0.0212,0.0824,NA,NA,NA,NA
"3789",NA,0.0108,44058295,"POLYETHYLENE GLYCOL 3350 862 MG/MG / Potassium Chloride 0.0108 MG/MG / Sodium Bicarbonate 0.0243 MG/MG / Sodium Chloride 0.0212 MG/MG / sodium sulfate 0.0824 MG/MG Oral Powder",862,0.0108,0.0243,0.0212,0.0824,NA,NA,NA,NA
"3790",NA,862,44058295,"POLYETHYLENE GLYCOL 3350 862 MG/MG / Potassium Chloride 0.0108 MG/MG / Sodium Bicarbonate 0.0243 MG/MG / Sodium Chloride 0.0212 MG/MG / sodium sulfate 0.0824 MG/MG Oral Powder",862,0.0108,0.0243,0.0212,0.0824,NA,NA,NA,NA
"3791",NA,586,44058306,"Plantago Seed 586 MG/MG Oral Powder",586,NA,NA,NA,NA,NA,NA,NA,NA
"3792",NA,283,44058307,"Plantago Seed 283 MG/MG Oral Powder",283,NA,NA,NA,NA,NA,NA,NA,NA
"3793",NA,480,44058309,"Plantago Seed 480 MG/MG Oral Powder",480,NA,NA,NA,NA,NA,NA,NA,NA
"3794",NA,500,44058311,"piperazine 500 MG/MG Oral Powder",500,NA,NA,NA,NA,NA,NA,NA,NA
"3795",NA,700,44058539,"Lanolin 700 MG/MG Topical Ointment",700,NA,NA,NA,NA,NA,NA,NA,NA
"3796",NA,380,44058576,"Iodine 380 MG/MG Injectable Solution",380,NA,NA,NA,NA,NA,NA,NA,NA
"3797",NA,270,44058785,"Glycyrrhiza glabra extract 230 MG/MG / Malva neglecta whole extract 270 MG/MG / Paeonia officinalis whole extract 270 MG/MG / Plantago Seed 230 MG/MG Oral Solution",230,270,270,230,NA,NA,NA,NA,NA
"3798",NA,230,44058785,"Glycyrrhiza glabra extract 230 MG/MG / Malva neglecta whole extract 270 MG/MG / Paeonia officinalis whole extract 270 MG/MG / Plantago Seed 230 MG/MG Oral Solution",230,270,270,230,NA,NA,NA,NA,NA
"3799",NA,230,44058785,"Glycyrrhiza glabra extract 230 MG/MG / Malva neglecta whole extract 270 MG/MG / Paeonia officinalis whole extract 270 MG/MG / Plantago Seed 230 MG/MG Oral Solution",230,270,270,230,NA,NA,NA,NA,NA
"3800",NA,270,44058785,"Glycyrrhiza glabra extract 230 MG/MG / Malva neglecta whole extract 270 MG/MG / Paeonia officinalis whole extract 270 MG/MG / Plantago Seed 230 MG/MG Oral Solution",230,270,270,230,NA,NA,NA,NA,NA
"3801",NA,2e+05,44058836,"Dexamethasone 0.0005 MG/MG / Halethazole Tartrate 4 MG/MG / Neomycin 100 MG/MG / Polymyxin B 200000 UNT/MG / Tyrothricin 15 MG/MG Oral Paste",5e-04,4,100,15,NA,NA,NA,NA,NA
"3802",NA,100,44058836,"Dexamethasone 0.0005 MG/MG / Halethazole Tartrate 4 MG/MG / Neomycin 100 MG/MG / Polymyxin B 200000 UNT/MG / Tyrothricin 15 MG/MG Oral Paste",5e-04,4,100,15,NA,NA,NA,NA,NA
"3803",NA,15,44058836,"Dexamethasone 0.0005 MG/MG / Halethazole Tartrate 4 MG/MG / Neomycin 100 MG/MG / Polymyxin B 200000 UNT/MG / Tyrothricin 15 MG/MG Oral Paste",5e-04,4,100,15,NA,NA,NA,NA,NA
"3804",NA,4,44058836,"Dexamethasone 0.0005 MG/MG / Halethazole Tartrate 4 MG/MG / Neomycin 100 MG/MG / Polymyxin B 200000 UNT/MG / Tyrothricin 15 MG/MG Oral Paste",5e-04,4,100,15,NA,NA,NA,NA,NA
"3805",NA,5e-04,44058836,"Dexamethasone 0.0005 MG/MG / Halethazole Tartrate 4 MG/MG / Neomycin 100 MG/MG / Polymyxin B 200000 UNT/MG / Tyrothricin 15 MG/MG Oral Paste",5e-04,4,100,15,NA,NA,NA,NA,NA
"3806",NA,0.099,44058879,"Elymus repens whole extract 100 MG/MG / Eupatorium cannabinum extract 300 MG/MG / Evening primrose extract 0.099 MG/MG / Filipendula ulmaria flower extract 0.2 MG/MG / Ilex aquifolium leaf extract 100 MG/MG / ... Oral Solution",100,300,0.099,0.2,100,NA,NA,NA,NA
"3807",NA,300,44058879,"Elymus repens whole extract 100 MG/MG / Eupatorium cannabinum extract 300 MG/MG / Evening primrose extract 0.099 MG/MG / Filipendula ulmaria flower extract 0.2 MG/MG / Ilex aquifolium leaf extract 100 MG/MG / ... Oral Solution",100,300,0.099,0.2,100,NA,NA,NA,NA
"3808",NA,100,44058879,"Elymus repens whole extract 100 MG/MG / Eupatorium cannabinum extract 300 MG/MG / Evening primrose extract 0.099 MG/MG / Filipendula ulmaria flower extract 0.2 MG/MG / Ilex aquifolium leaf extract 100 MG/MG / ... Oral Solution",100,300,0.099,0.2,100,NA,NA,NA,NA
"3809",NA,100,44058879,"Elymus repens whole extract 100 MG/MG / Eupatorium cannabinum extract 300 MG/MG / Evening primrose extract 0.099 MG/MG / Filipendula ulmaria flower extract 0.2 MG/MG / Ilex aquifolium leaf extract 100 MG/MG / ... Oral Solution",100,300,0.099,0.2,100,NA,NA,NA,NA
"3810",NA,0.2,44058879,"Elymus repens whole extract 100 MG/MG / Eupatorium cannabinum extract 300 MG/MG / Evening primrose extract 0.099 MG/MG / Filipendula ulmaria flower extract 0.2 MG/MG / Ilex aquifolium leaf extract 100 MG/MG / ... Oral Solution",100,300,0.099,0.2,100,NA,NA,NA,NA
"3811",NA,200,44058879,"Elymus repens whole extract 100 MG/MG / Eupatorium cannabinum extract 300 MG/MG / Evening primrose extract 0.099 MG/MG / Filipendula ulmaria flower extract 0.2 MG/MG / Ilex aquifolium leaf extract 100 MG/MG / ... Oral Solution",100,300,0.099,0.2,100,NA,NA,NA,NA
"3812",NA,547,44058932,"Citric Acid 547 MG/MG / gluconate 83.3 MG/MG Topical Solution",547,83.3,NA,NA,NA,NA,NA,NA,NA
"3813",NA,83.3,44058932,"Citric Acid 547 MG/MG / gluconate 83.3 MG/MG Topical Solution",547,83.3,NA,NA,NA,NA,NA,NA,NA
"3814",NA,12.5,44059025,"Camphor 0.005 MG/MG / phenol 0.005 MG/MG / Zinc Oxide 12.5 MG/MG Topical Ointment",0.005,0.005,12.5,NA,NA,NA,NA,NA,NA
"3815",NA,0.005,44059025,"Camphor 0.005 MG/MG / phenol 0.005 MG/MG / Zinc Oxide 12.5 MG/MG Topical Ointment",0.005,0.005,12.5,NA,NA,NA,NA,NA,NA
"3816",NA,0.005,44059025,"Camphor 0.005 MG/MG / phenol 0.005 MG/MG / Zinc Oxide 12.5 MG/MG Topical Ointment",0.005,0.005,12.5,NA,NA,NA,NA,NA,NA
"3817",NA,0.13,44059026,"Camphor 0.035 MG/MG / methyl salicylate 0.13 MG/MG / mustard oil 1.34 MG/MG Topical Solution",0.035,0.13,1.34,NA,NA,NA,NA,NA,NA
"3818",NA,0.035,44059026,"Camphor 0.035 MG/MG / methyl salicylate 0.13 MG/MG / mustard oil 1.34 MG/MG Topical Solution",0.035,0.13,1.34,NA,NA,NA,NA,NA,NA
"3819",NA,1.34,44059026,"Camphor 0.035 MG/MG / methyl salicylate 0.13 MG/MG / mustard oil 1.34 MG/MG Topical Solution",0.035,0.13,1.34,NA,NA,NA,NA,NA,NA
"3820",NA,12.5,44059029,"Camphor 0.003 MG/MG / glycol salicylate 12.5 MG/MG / Menthol 0.01 MG/MG Transdermal System",0.003,12.5,0.01,NA,NA,NA,NA,NA,NA
"3821",NA,0.003,44059029,"Camphor 0.003 MG/MG / glycol salicylate 12.5 MG/MG / Menthol 0.01 MG/MG Transdermal System",0.003,12.5,0.01,NA,NA,NA,NA,NA,NA
"3822",NA,0.01,44059029,"Camphor 0.003 MG/MG / glycol salicylate 12.5 MG/MG / Menthol 0.01 MG/MG Transdermal System",0.003,12.5,0.01,NA,NA,NA,NA,NA,NA
"3823",NA,0.0075,44059031,"Camphor 0.0075 MG/MG / Eucalyptol 5.2 MG/MG / Menthol 0.0074 MG/MG / methyl salicylate 0.15 MG/MG Topical Suspension",0.0075,5.2,0.0074,0.15,NA,NA,NA,NA,NA
"3824",NA,5.2,44059031,"Camphor 0.0075 MG/MG / Eucalyptol 5.2 MG/MG / Menthol 0.0074 MG/MG / methyl salicylate 0.15 MG/MG Topical Suspension",0.0075,5.2,0.0074,0.15,NA,NA,NA,NA,NA
"3825",NA,0.0074,44059031,"Camphor 0.0075 MG/MG / Eucalyptol 5.2 MG/MG / Menthol 0.0074 MG/MG / methyl salicylate 0.15 MG/MG Topical Suspension",0.0075,5.2,0.0074,0.15,NA,NA,NA,NA,NA
"3826",NA,0.15,44059031,"Camphor 0.0075 MG/MG / Eucalyptol 5.2 MG/MG / Menthol 0.0074 MG/MG / methyl salicylate 0.15 MG/MG Topical Suspension",0.0075,5.2,0.0074,0.15,NA,NA,NA,NA,NA
